vehicle_id,vehicle_type,vehicle_desc,make_id,make_name,make_type,model_year,color,date_stolen,year_stolen,month_stolen,location_id,region,country,population,density,area,clusters,clusters_named
1901,Stationwagon,PREVIA,619,Toyota,Standard,2007,Silver,2022-03-06,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
1913,Stationwagon,LANDCRUISER,619,Toyota,Standard,1999,Grey,2022-03-11,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
1917,Saloon,CAMRY,619,Toyota,Standard,2008,Silver,2021-12-25,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
1974,Light Van,LITEACE,619,Toyota,Standard,1996,Grey,2022-02-03,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
1995,Stationwagon,HIACE,619,Toyota,Standard,1998,Silver,2022-01-07,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2020,Saloon,CAMRY,619,Toyota,Standard,2008,Blue,2022-03-23,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2024,Stationwagon,ESTIMA,619,Toyota,Standard,1996,Silver,2022-02-05,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2037,Utility,HILUX,619,Toyota,Standard,2009,Green,2022-01-22,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2077,Utility,HILUX,619,Toyota,Standard,1991,Red,2021-11-01,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2080,Hatchback,VITZ,619,Toyota,Standard,2000,Pink,2022-04-04,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2093,Stationwagon,FUNCARGO,619,Toyota,Standard,2000,Silver,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2108,Stationwagon,SPACIO,619,Toyota,Standard,2001,Gold,2021-10-19,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2120,Hatchback,COROLLA,619,Toyota,Standard,2009,Blue,2022-01-23,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2121,Saloon,PLATZ,619,Toyota,Standard,2000,Gold,2021-12-13,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2144,Hatchback,VITZ,619,Toyota,Standard,2004,White,2022-01-19,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2158,Hatchback,COROLLA,619,Toyota,Standard,2004,Silver,2022-01-30,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2169,Saloon,ALTEZZA,619,Toyota,Standard,2002,Silver,2022-02-17,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2177,Stationwagon,RAUM,619,Toyota,Standard,1999,Silver,2022-01-29,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2181,Light Van,HIACE,619,Toyota,Standard,2008,Silver,2021-11-05,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2209,Hatchback,VITZ,619,Toyota,Standard,2003,Black,2021-12-27,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2218,Stationwagon,IPSUM,619,Toyota,Standard,2003,Silver,2022-03-27,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2323,Stationwagon,ESTIMA,619,Toyota,Standard,2004,White,2022-02-21,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2330,Stationwagon,HIGHLANDER,619,Toyota,Standard,2011,Silver,2022-02-11,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2352,Saloon,ALTEZZA,619,Toyota,Standard,2000,Silver,2022-03-24,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2354,Hatchback,FUNCARGO,619,Toyota,Standard,2000,Gold,2022-03-05,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2356,Hatchback,YARIS,619,Toyota,Standard,2011,Red,2021-11-19,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2357,Saloon,MARKX,619,Toyota,Standard,2004,Silver,2022-04-04,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2358,Stationwagon,FIELDER,619,Toyota,Standard,2002,Silver,2022-02-11,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2373,Hatchback,IST,619,Toyota,Standard,2002,Red,2022-03-21,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2422,Stationwagon,ESTIMA,619,Toyota,Standard,1999,Silver,2022-03-21,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2435,Light Van,HIACE,619,Toyota,Standard,2012,White,2021-11-22,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2450,Saloon,CAMRY,619,Toyota,Standard,2004,Gold,2021-12-09,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2460,Light Van,HIACE,619,Toyota,Standard,2000,White,2021-10-14,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2489,Stationwagon,IPSUM,619,Toyota,Standard,2005,White,2022-03-23,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2508,Hatchback,CALDINA,619,Toyota,Standard,2003,Orange,2022-03-30,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2521,Stationwagon,LANDCRUISER,619,Toyota,Standard,2000,Silver,2021-12-01,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2527,Stationwagon,LAND CRUISER PRADO,619,Toyota,Standard,1998,White,2022-02-15,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2532,Saloon,AVENSIS,619,Toyota,Standard,2004,Blue,2022-02-14,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2548,Stationwagon,IPSUM,619,Toyota,Standard,2004,Silver,2021-12-15,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2549,Hatchback,VITZ,619,Toyota,Standard,2004,Red,2022-04-02,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2554,Light Van,HIACE,619,Toyota,Standard,2006,Silver,2022-03-14,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2570,Stationwagon,HILUX,619,Toyota,Standard,1990,Blue,2021-11-14,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2573,Hatchback,COROLLA,619,Toyota,Standard,2013,White,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2576,Saloon,PRIUS,619,Toyota,Standard,2010,White,2022-03-27,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2629,Stationwagon,RAV4,619,Toyota,Standard,2008,White,2021-12-25,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2640,Stationwagon,WISH,619,Toyota,Standard,2005,Silver,2021-12-24,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2644,Hatchback,VITZ,619,Toyota,Standard,2004,Red,2022-02-26,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2657,Light Van,REGIUS,619,Toyota,Standard,2008,Silver,2022-03-10,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2666,Saloon,PRIUS,619,Toyota,Standard,2008,White,2021-12-25,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2682,Hatchback,VITZ,619,Toyota,Standard,2006,White,2022-01-20,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2705,Light Van,HIACE,619,Toyota,Standard,2009,Yellow,2022-02-15,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2742,Saloon,MARKX,619,Toyota,Standard,2005,Silver,2022-03-30,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2751,Stationwagon,AVENSIS,619,Toyota,Standard,2004,Silver,2022-03-06,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2752,Stationwagon,RACTIS,619,Toyota,Standard,2006,Brown,2022-04-04,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2818,Hatchback,AQUA,619,Toyota,Standard,2015,Silver,2021-11-14,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2838,Saloon,ALLION,619,Toyota,Standard,2005,Silver,2022-03-26,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2851,Stationwagon,RAUM,619,Toyota,Standard,2007,Blue,2022-03-16,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2877,Stationwagon,CALDINA,619,Toyota,Standard,1997,White,2021-11-12,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2878,Hatchback,VITZ,619,Toyota,Standard,2006,Silver,2022-03-29,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2881,Other Truck,DYNA,619,Toyota,Standard,2010,White,2022-01-23,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2889,Stationwagon,RAV4,619,Toyota,Standard,2015,Silver,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2890,Saloon,CELSIOR,619,Toyota,Standard,2006,Blue,2022-03-04,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2921,Saloon,MARKX,619,Toyota,Standard,2008,Silver,2022-03-08,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2950,Utility,HILUX,619,Toyota,Standard,1996,Red,2022-02-02,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2959,Stationwagon,AVENSIS,619,Toyota,Standard,2004,Silver,2022-01-17,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2963,Saloon,MARKX,619,Toyota,Standard,2005,Silver,2022-04-05,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2967,Saloon,PRIUS,619,Toyota,Standard,2010,Silver,2021-10-20,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2970,Hatchback,PRIUS,619,Toyota,Standard,2010,White,2022-02-17,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2971,Stationwagon,SIENTA,619,Toyota,Standard,2006,Silver,2022-03-27,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2975,Saloon,MARKX,619,Toyota,Standard,2005,Silver,2022-02-07,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
2981,Light Van,REGIUS,619,Toyota,Standard,2008,White,2022-04-04,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
3011,Hatchback,IST,619,Toyota,Standard,2004,Black,2021-10-13,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
3023,Saloon,MARKX,619,Toyota,Standard,2007,Silver,2022-04-03,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
3029,Saloon,MARKX,619,Toyota,Standard,2007,Silver,2021-12-14,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
3031,Stationwagon,ISIS,619,Toyota,Standard,2006,Blue,2022-01-18,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
3082,Stationwagon,OPA,619,Toyota,Standard,2005,Silver,2022-04-05,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
3096,Hatchback,VITZ,619,Toyota,Standard,2008,Blue,2022-02-20,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
3102,Hatchback,VITZ,619,Toyota,Standard,2005,Red,2021-11-27,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
3104,Saloon,MARKX,619,Toyota,Standard,2006,Black,2021-12-20,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
3116,Hatchback,PRIUS,619,Toyota,Standard,2011,White,2021-12-17,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978,0,most_stolen
